05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/3Y,-0.006101
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/4Y,-0.006487
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/5Y,-0.006536
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/7Y,-0.006726
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/10Y,-0.006432
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/15Y,-0.005761
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/20Y,-0.005116
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/30Y,-0.004607
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/40Y,-0.004958
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/50Y,-0.005208
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/EUR/1Y,-0.001622
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/EUR/2Y,-0.001693
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/EUR/3Y,-0.001704
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/EUR/4Y,-0.001691
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/EUR/5Y,-0.001671
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/EUR/6Y,-0.001735
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/EUR/7Y,-0.001593
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/EUR/8Y,-0.001437
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/EUR/9Y,-0.0015
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/EUR/10Y,-0.001353
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/EUR/11Y,-0.001338
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/EUR/12Y,-0.001217
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/EUR/15Y,-0.001148
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/EUR/20Y,-0.000993
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/EUR/25Y,-0.000953
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/EUR/30Y,-0.000798
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/EUR/40Y,-0.000803
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/1M/EUR/1M,0.000213
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/1M/EUR/1Y,0.002719
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/1M/EUR/2Y,0.002873
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/1M/EUR/3Y,0.003022
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/1M/EUR/4Y,0.003008
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/1M/EUR/5Y,0.003025
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/1M/EUR/6Y,0.003096
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/1M/EUR/7Y,0.002918
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/1M/EUR/8Y,0.002896
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/1M/EUR/9Y,0.002796
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/1M/EUR/10Y,0.0027
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/1M/EUR/11Y,0.002608
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/1M/EUR/12Y,0.002548
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/1M/EUR/15Y,0.002396
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/1M/EUR/20Y,0.002125
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/1M/EUR/25Y,0.001861
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/1M/EUR/30Y,0.001516
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/1M/EUR/40Y,0.001515
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/1M/EUR/50Y,0.001226
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/3M/EUR/1Y,0.001512
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/3M/EUR/2Y,0.001443
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/3M/EUR/3M,0.000192
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/3M/EUR/3Y,0.001416
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/3M/EUR/4Y,0.001605
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/3M/EUR/5Y,0.001508
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/3M/EUR/6Y,0.001549
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/3M/EUR/7Y,0.001391
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/3M/EUR/8Y,0.001387
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/3M/EUR/9Y,0.001322
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/3M/EUR/10Y,0.001248
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/3M/EUR/11Y,0.001186
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/3M/EUR/12Y,0.001213
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/3M/EUR/15Y,0.001059
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/3M/EUR/20Y,0.000898
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/3M/EUR/25Y,0.00082
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/3M/EUR/30Y,0.000727
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/3M/EUR/40Y,0.000668
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/3M/EUR/50Y,0.000641
05/02/2016,IR_SWAP/RATE/EUR/0D/1D/1D,-0.001282
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/1M,-0.00181
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/1W,-0.00117
05/02/2016,IR_SWAP/RATE/EUR/0D/1D/2D,-0.001427
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/2M,-0.002086
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/2W,-0.001248
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/3D,-0.001852
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/3M,-0.002343
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/3W,-0.001253
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/4M,-0.002456
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/5M,-0.002693
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/6M,-0.002579
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/7M,-0.002799
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/8M,-0.002835
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/9M,-0.00306
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/10M,-0.003113
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/11M,-0.003142
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/1Y,-0.003134
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/2Y,-0.003465
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/3Y,-0.003095
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/4Y,-0.002482
05/02/2016,IR_SWAP/RATE/EUR/2D/1D/5Y,-0.001745
